setDate	flipDate	days	fID	repl	treat	NstartF	NstartM	box	ccoord	rcoord	deadF	deadM 	cens	carriedF	carriedM	censSex	notes	flipper	time				
3/21/16	4/4/16	14	S61D181_b	b	HS	24	6	6	3	2	0	0	0	0	0			etn					
3/21/16	4/5/16	15	S61D181_b	b	HS	24	6	6	3	2	0	0	0	0	0			etn					
3/21/16	4/8/16	18	S61D181_b	b	HS	24	6	2	2	8	0	0	0	0	0			egk					
3/21/16	4/11/16	21	S61D181_b	b	HS	24	6	2	2	8	1	0	0	0	0								
3/21/16	4/12/16	22	S61D181_b	b	HS	24	6	2	2	8	0	0	0	0	0								
3/21/16	4/15/16	25	S61D181_b	b	HS	24	6	2	2	8	4	1	0	0	0								
3/21/16	4/18/16	28	S61D181_b	b	HS	24	6	2	2	8	2	0	0	0	0								
3/21/16	4/19/16	29	S61D181_b	b	HS	24	6	2	2	8	0	0	0	0	0								
3/21/16	4/22/16	32	S61D181_b	b	HS	24	6	2	2	8	3	1	0	0	0			etn					
3/21/16	4/25/16	35	S61D181_b	b	HS	24	6	2	2	8	1	1	0	0	0			etn					
3/21/16	4/26/16	36	S61D181_b	b	HS	24	6	2	2	8	0	0	0	0	0			etn					
3/21/16	4/29/16	39	S61D181_b	b	HS	24	6	2	2	8	0	2	0	0	0			Nick					
3/21/16	5/2/16	42	S61D181_b	b	HS	24	6	2	2	8	0	0	0	0	0			etn					
3/21/16	5/3/16	43	S61D181_b	b	HS	24	6	2	2	8	0	0	0	0	0			etn					
3/21/16	5/6/16	46	S61D181_b	b	HS	24	6	2	2	8	2	1	0	0	0			etn					
3/21/16	5/9/16	49	S61D181_b	b	HS	24	6	2	2	8	5	0	0	0	0			etn					
3/21/16	5/10/16	50	S61D181_b	b	HS	24	6	2	2	8	1	0	0	0	0			egk					
3/21/16	5/13/16	53	S61D181_b	b	HS	24	6	2	2	8	3	0	0	0	0			Siri					
3/21/16	5/16/16	56	S61D181_b	b	HS	24	6	2	2	8	0	0	0	0	0			etn					
3/21/16	5/17/16	57	S61D181_b	b	HS	24	6	2	2	8	0	0	0	0	0			Michael					
3/21/16	5/20/16	60	S61D181_b	b	HS	24	6	2	2	8	0	0	0	0	0			etn					
3/21/16	5/23/16	63	S61D181_b	b	HS	24	6	2	2	8	1	0	0	0	0		end	Nick					
3/15/16	3/18/16	3	S61D181_b	b	LY	24	6	6	2	2	0	0	0	0	0								
3/15/16	3/21/16	6	S61D181_b	b	LY	24	6	6	2	2	0	0	0	0	0								
3/15/16	3/22/16	7	S61D181_b	b	LY	24	6	6	2	2	0	0	0	0	0			mr					
3/15/16	3/25/16	10	S61D181_b	b	LY	24	6	6	2	2	0	0	0	0	0			etn					
3/15/16	3/28/16	13	S61D181_b	b	LY	24	6	6	2	2	0	0	0	0	0			etn					
3/15/16	3/29/16	14	S61D181_b	b	LY	24	6	6	2	2	0	0	0	0	0			etn					
3/15/16	4/1/16	17	S61D181_b	b	LY	24	6	6	2	2	0	0	0	0	0			mr					
3/15/16	4/4/16	20	S61D181_b	b	LY	24	6	6	2	2	0	0	0	0	0			etn					
3/15/16	4/5/16	21	S61D181_b	b	LY	24	6	6	2	2	0	0	0	0	0			etn					
3/15/16	4/8/16	24	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			egk					
3/15/16	4/11/16	27	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0								
3/15/16	4/12/16	28	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0								
3/15/16	4/15/16	31	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0								
3/15/16	4/18/16	34	S61D181_b	b	LY	24	6	2	6	3	1	1	0	0	0								
3/15/16	4/19/16	35	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0								
3/15/16	4/22/16	38	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			etn					
3/15/16	4/25/16	41	S61D181_b	b	LY	24	6	2	6	3	0	1	0	0	0			etn					
3/15/16	4/26/16	42	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			etn					
3/15/16	4/29/16	45	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			etn					
3/15/16	5/2/16	48	S61D181_b	b	LY	24	6	2	6	3	1	0	0	0	0			etn					
3/15/16	5/3/16	49	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			etn					
3/15/16	5/6/16	52	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			etn					
3/15/16	5/9/16	55	S61D181_b	b	LY	24	6	2	6	3	0	1	0	0	0			etn					
3/15/16	5/10/16	56	S61D181_b	b	LY	24	6	2	6	3	1	0	0	0	0			egk					
3/15/16	5/13/16	59	S61D181_b	b	LY	24	6	2	6	3	1	0	0	0	0			Siri					
3/15/16	5/16/16	62	S61D181_b	b	LY	24	6	2	6	3	1	0	0	0	0			etn					
3/15/16	5/17/16	63	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			Michael					
3/15/16	5/20/16	66	S61D181_b	b	LY	24	6	2	6	3	2	0	0	0	0			etn					
3/15/16	5/23/16	69	S61D181_b	b	LY	24	6	2	6	3	3	0	0	0	0			Nick					
3/15/16	5/24/16	70	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			mr					
3/15/16	5/27/16	73	S61D181_b	b	LY	24	6	2	6	3	5	1	0	0	0			etn					
3/15/16	5/30/16	76	S61D181_b	b	LY	24	6	2	6	3	4	0	0	0	0			etn					
3/15/16	5/31/16	77	S61D181_b	b	LY	24	6	2	6	3	1	0	0	0	0			Enoch					
3/15/16	6/3/16	80	S61D181_b	b	LY	24	6	2	6	3	1	0	0	0	0			Enoch					
3/15/16	6/6/16	83	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			Michael					
3/15/16	6/7/16	84	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			Enoch					
3/15/16	6/10/16	87	S61D181_b	b	LY	24	6	2	6	3	1	0	0	0	0			Nick					
3/15/16	6/13/16	90	S61D181_b	b	LY	24	6	2	6	3	0	0	0	0	0			Michael					
3/15/16	6/14/16	91	S61D181_b	b	LY	24	6	2	6	3	NA	NA	NA	NA	NA		likely dead based on N; script missing						
3/15/16	6/17/16	94	S61D181_b	b	LY	24	6	2	6	3	1	0	0	0	0		end	Michael					
3/8/16	3/11/16	3	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0								
3/8/16	3/14/16	6	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0								
3/8/16	3/15/16	7	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0								
3/8/16	3/18/16	10	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0								
3/8/16	3/21/16	13	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0								
3/8/16	3/22/16	14	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0			mr					
3/8/16	3/25/16	17	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0			etn					
3/8/16	3/28/16	20	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0			etn					
3/8/16	4/8/16	20	S61D181_b	b	STD	18	6	2	7	3	1	0	0	0	0			egk					
3/8/16	4/11/16	20	S61D181_b	b	STD	18	6	2	7	3	0	1	0	0	0								
3/8/16	4/12/16	20	S61D181_b	b	STD	18	6	2	7	3	0	0	0	0	0								
3/8/16	4/15/16	20	S61D181_b	b	STD	18	6	2	7	3	0	0	0	0	0								
3/8/16	4/18/16	20	S61D181_b	b	STD	18	6	2	7	3	1	1	0	0	0								
3/8/16	3/29/16	21	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0			etn					
3/8/16	4/1/16	24	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0			mr					
3/8/16	4/4/16	27	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0			etn					
3/8/16	4/5/16	28	S61D181_b	b	STD	18	6	6	1	2	0	0	0	0	0			etn					
3/8/16	4/19/16	42	S61D181_b	b	STD	18	6	2	7	3	2	0	0	0	0								
3/8/16	4/22/16	45	S61D181_b	b	STD	18	6	2	7	3	0	1	0	0	0			etn					
3/8/16	4/25/16	48	S61D181_b	b	STD	18	6	2	7	3	0	1	0	0	0			etn					
3/8/16	4/26/16	49	S61D181_b	b	STD	18	6	2	7	3	0	0	0	0	0			etn					
3/8/16	4/29/16	52	S61D181_b	b	STD	18	6	2	7	3	0	0	0	0	0			etn					
3/8/16	5/2/16	55	S61D181_b	b	STD	18	6	2	7	3	1	1	0	0	0			etn					
3/8/16	5/3/16	56	S61D181_b	b	STD	18	6	2	7	3	0	0	0	0	0			etn					
3/8/16	5/6/16	59	S61D181_b	b	STD	18	6	2	7	3	1	1	0	0	0			etn					
3/8/16	5/9/16	62	S61D181_b	b	STD	18	6	2	7	3	2	0	0	0	0			etn					
3/8/16	5/10/16	63	S61D181_b	b	STD	18	6	2	7	3	0	0	0	0	0			egk					
3/8/16	5/13/16	66	S61D181_b	b	STD	18	6	2	7	3	7	0	0	0	0			Siri					
3/8/16	5/16/16	69	S61D181_b	b	STD	18	6	2	7	3	1	0	0	0	0			etn					
3/8/16	5/17/16	70	S61D181_b	b	STD	18	6	2	7	3	0	0	0	0	0			Michael					
3/8/16	5/20/16	73	S61D181_b	b	STD	18	6	2	7	3	2	0	0	0	0		end	etn					
3/8/16	3/11/16	3	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0								
3/8/16	3/14/16	6	S61D182_a	a	HS	17	6	5	7	2	0	0	0	0	0								
3/8/16	3/15/16	7	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0								
3/8/16	3/18/16	10	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0								
3/8/16	3/21/16	13	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0								
3/8/16	3/22/16	14	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0			mr					
3/8/16	3/25/16	17	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0			etn					
3/8/16	3/28/16	20	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0			etn					
3/8/16	3/29/16	21	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0			etn					
3/8/16	4/1/16	24	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0			mr					
3/8/16	4/4/16	27	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0			etn					
3/8/16	4/5/16	28	S61D182_a	a	HS	17	6	6	6	1	0	0	0	0	0			etn					
3/8/16	4/8/16	31	S61D182_a	a	HS	17	6	3	3	1	2	1	0	0	0			egk					
3/8/16	4/11/16	34	S61D182_a	a	HS	17	6	3	3	1	1	2	0	0	0								
3/8/16	4/12/16	35	S61D182_a	a	HS	17	6	3	3	1	0	0	0	0	0								
3/8/16	4/15/16	38	S61D182_a	a	HS	17	6	3	3	1	0	0	0	0	0								
3/8/16	4/18/16	41	S61D182_a	a	HS	17	6	3	3	1	1	0	0	0	0								
3/8/16	4/19/16	42	S61D182_a	a	HS	17	6	3	3	1	1	0	0	0	0								
3/8/16	4/22/16	45	S61D182_a	a	HS	17	6	3	3	1	1	0	0	0	0			Nick					
3/8/16	4/25/16	48	S61D182_a	a	HS	17	6	3	3	1	2	0	0	0	0			etn					
3/8/16	4/26/16	49	S61D182_a	a	HS	17	6	3	3	1	1	0	0	0	0			mr					
3/8/16	4/29/16	52	S61D182_a	a	HS	17	6	3	3	1	3	0	0	0	0			etn					
3/8/16	5/2/16	55	S61D182_a	a	HS	17	6	3	3	1	2	0	0	0	0			etn					
3/8/16	5/3/16	56	S61D182_a	a	HS	17	6	3	3	1	1	0	0	0	0			mr					
3/8/16	5/6/16	59	S61D182_a	a	HS	17	6	3	3	1	1	0	0	0	0			egk					
3/8/16	5/9/16	62	S61D182_a	a	HS	17	6	3	3	1	0	1	0	0	0			etn					
3/8/16	5/10/16	63	S61D182_a	a	HS	17	6	3	3	1	0	1	0	0	0			etn					
3/8/16	5/13/16	66	S61D182_a	a	HS	17	6	3	3	1	0	0	0	0	0			mr					
3/8/16	5/16/16	69	S61D182_a	a	HS	17	6	3	3	1	0	0	0	0	0			Nick					
3/8/16	5/17/16	70	S61D182_a	a	HS	17	6	3	3	1	1	0	0	0	0		end	Enoch					
3/11/16	3/14/16	3	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0								
3/11/16	3/15/16	4	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0								
3/11/16	3/18/16	7	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0								
3/11/16	3/21/16	10	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0								
3/11/16	3/22/16	11	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0								
3/11/16	3/25/16	14	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0			etn					
3/11/16	3/28/16	17	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0			etn					
3/11/16	3/29/16	18	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0			etn					
3/11/16	4/1/16	21	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0			mr					
3/11/16	4/4/16	24	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0			etn					
3/11/16	4/5/16	25	S61D182_a	a	LY	24	6	6	5	1	0	0	0	0	0			etn					
3/11/16	4/8/16	28	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			egk					
3/11/16	4/11/16	31	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0								
3/11/16	4/12/16	32	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0								
3/11/16	4/15/16	35	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0								
3/11/16	4/18/16	38	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0								
3/11/16	4/19/16	39	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0								
3/11/16	4/22/16	42	S61D182_a	a	LY	24	6	2	6	1	1	0	0	0	0			etn					
3/11/16	4/25/16	45	S61D182_a	a	LY	24	6	2	6	1	0	1	0	0	0			etn					
3/11/16	4/26/16	46	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			etn					
3/11/16	4/29/16	49	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			etn					
3/11/16	5/2/16	52	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			etn					
3/11/16	5/3/16	53	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			etn					
3/11/16	5/6/16	56	S61D182_a	a	LY	24	6	2	6	1	0	1	0	0	0			etn					
3/11/16	5/9/16	59	S61D182_a	a	LY	24	6	2	6	1	0	1	0	0	0			etn					
3/11/16	5/10/16	60	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			egk					
3/11/16	5/13/16	63	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			Siri					
3/11/16	5/16/16	66	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			etn					
3/11/16	5/17/16	67	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			Michael					
3/11/16	5/20/16	70	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			etn					
3/11/16	5/23/16	73	S61D182_a	a	LY	24	6	2	6	1	6	0	0	0	0			Nick					
3/11/16	5/24/16	74	S61D182_a	a	LY	24	6	2	6	1	0	0	0	0	0			mr					
3/11/16	5/27/16	77	S61D182_a	a	LY	24	6	2	6	1	4	1	0	0	0			etn					
3/11/16	5/30/16	80	S61D182_a	a	LY	24	6	2	6	1	10	1	0	0	0			etn					
3/11/16	5/31/16	81	S61D182_a	a	LY	24	6	2	6	1	1	0	0	0	0			Enoch					
3/11/16	6/3/16	84	S61D182_a	a	LY	24	6	2	6	1	1	0	0	0	0			Enoch					
3/11/16	6/6/16	87	S61D182_a	a	LY	24	6	2	6	1	1	0	0	0	0		end	Michael					
3/8/16	3/11/16	3	S61D182_a	a	STD	17	6	5	8	1	0	0	1	0	0								
3/8/16	3/14/16	6	S61D182_a	a	STD	17	6	5	8	1	0	0	0	0	0								
3/8/16	3/15/16	7	S61D182_a	a	STD	17	6	5	8	1	0	0	0	0	0								
3/8/16	3/18/16	10	S61D182_a	a	STD	17	6	5	8	1	0	0	0	0	0								
3/8/16	3/21/16	13	S61D182_a	a	STD	17	6	6	4	1	0	0	0	0	0								
3/8/16	3/22/16	14	S61D182_a	a	STD	17	6	6	4	1	0	0	0	0	0			mr					
3/8/16	3/25/16	17	S61D182_a	a	STD	17	6	6	4	1	0	0	0	0	0			etn					
3/8/16	3/28/16	20	S61D182_a	a	STD	17	6	6	4	1	0	0	0	0	0			etn					
3/8/16	4/8/16	20	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0			egk					
3/8/16	4/11/16	20	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0								
3/8/16	4/12/16	20	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0								
3/8/16	4/15/16	20	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0								
3/8/16	4/18/16	20	S61D182_a	a	STD	17	6	3	5	1	0	1	1	0	0								
3/8/16	3/29/16	21	S61D182_a	a	STD	17	6	6	4	1	0	0	0	0	0			etn					
3/8/16	4/1/16	24	S61D182_a	a	STD	17	6	6	4	1	0	0	0	0	0			mr					
3/8/16	4/4/16	27	S61D182_a	a	STD	17	6	6	4	1	0	0	0	0	0			etn					
3/8/16	4/5/16	28	S61D182_a	a	STD	17	6	6	4	1	0	0	0	0	0			etn					
3/8/16	4/19/16	42	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0								
3/8/16	4/22/16	45	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0			Nick					
3/8/16	4/25/16	48	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0			etn					
3/8/16	4/26/16	49	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0			mr					
3/8/16	4/29/16	52	S61D182_a	a	STD	17	6	3	5	1	0	1	0	0	0			etn					
3/8/16	5/2/16	55	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0			etn					
3/8/16	5/3/16	56	S61D182_a	a	STD	17	6	3	5	1	1	0	0	1	0			mr					
3/8/16	5/6/16	59	S61D182_a	a	STD	17	6	3	5	1	1	0	0	0	0			egk					
3/8/16	5/9/16	62	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0			etn					
3/8/16	5/10/16	63	S61D182_a	a	STD	17	6	3	5	1	1	0	0	1	0			etn					
3/8/16	5/13/16	66	S61D182_a	a	STD	17	6	3	5	1	2	0	0	0	0			mr					
3/8/16	5/16/16	69	S61D182_a	a	STD	17	6	3	5	1	1	0	0	0	0			Nick					
3/8/16	5/17/16	70	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0			Enoch					
3/8/16	5/20/16	73	S61D182_a	a	STD	17	6	3	5	1	8	0	0	0	0			Nick					
3/8/16	5/23/16	76	S61D182_a	a	STD	17	6	3	5	1	1	0	0	0	0			Nick					
3/8/16	5/24/16	77	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0			etn					
3/8/16	5/27/16	80	S61D182_a	a	STD	17	6	3	5	1	2	0	0	0	0			etn					
3/8/16	5/30/16	83	S61D182_a	a	STD	17	6	3	5	1	1	0	0	0	0			etn					
3/8/16	5/31/16	84	S61D182_a	a	STD	17	6	3	5	1	0	0	0	0	0			Enoch					
3/8/16	6/3/16	87	S61D182_a	a	STD	17	6	3	5	1	1	0	0	0	0		end	Enoch					
3/21/16	3/22/16	1	S61D182_b	b	HS	23	6	6	6	2	0	0	0	0	0		"does not appear in setup record, setup was probably not entered; N=death record"	mr					
3/21/16	3/25/16	4	S61D182_b	b	HS	23	6	6	6	2	0	0	0	0	0			etn					
3/21/16	3/28/16	7	S61D182_b	b	HS	23	6	6	6	2	0	0	0	0	0			etn					
3/21/16	3/29/16	8	S61D182_b	b	HS	23	6	6	6	2	0	0	0	0	0			etn					
3/21/16	4/1/16	11	S61D182_b	b	HS	23	6	6	6	2	0	0	0	0	0			mr					
3/21/16	4/4/16	14	S61D182_b	b	HS	23	6	6	6	2	0	0	0	0	0			etn					
3/21/16	4/5/16	15	S61D182_b	b	HS	23	6	6	6	2	0	0	0	0	0			etn					
3/21/16	4/8/16	18	S61D182_b	b	HS	23	6	4	6	5	0	0	0	0	0			egk					
3/21/16	4/11/16	21	S61D182_b	b	HS	23	6	4	6	5	0	1	0	0	0								
3/21/16	4/12/16	22	S61D182_b	b	HS	23	6	4	6	5	0	0	0	0	0								
3/21/16	4/15/16	25	S61D182_b	b	HS	23	6	4	6	5	0	0	0	0	0								
3/21/16	4/18/16	28	S61D182_b	b	HS	23	6	4	6	5	0	0	0	0	0								
3/21/16	4/19/16	29	S61D182_b	b	HS	23	6	4	6	5	1	0	0	0	0								
3/21/16	4/22/16	32	S61D182_b	b	HS	23	6	4	6	5	2	0	0	0	0			etn					
3/21/16	4/25/16	35	S61D182_b	b	HS	23	6	4	6	5	0	0	0	0	0			etn					
3/21/16	4/26/16	36	S61D182_b	b	HS	23	6	4	6	5	1	0	0	0	0			etn					
3/21/16	4/29/16	39	S61D182_b	b	HS	23	6	4	6	5	1	1	0	0	0			etn					
3/21/16	5/2/16	42	S61D182_b	b	HS	23	6	4	6	5	3	1	0	1	0			etn					
3/21/16	5/3/16	43	S61D182_b	b	HS	23	6	4	6	5	1	0	0	1	0			egk					
3/21/16	5/6/16	46	S61D182_b	b	HS	23	6	4	6	5	5	0	0	0	0			etn					
3/21/16	5/9/16	49	S61D182_b	b	HS	23	6	4	6	5	1	0	0	0	0			etn					
3/21/16	5/10/16	50	S61D182_b	b	HS	23	6	4	6	5	2	0	0	1	0			etn					
3/21/16	5/13/16	53	S61D182_b	b	HS	23	6	4	6	5	6	0	0	0	0			etn					
3/21/16	5/16/16	56	S61D182_b	b	HS	23	6	4	6	5	1	1	0	1	0			Nick					
3/21/16	5/17/16	57	S61D182_b	b	HS	23	6	4	6	5	3	0	0	1	0			Michael					
3/21/16	5/20/16	60	S61D182_b	b	HS	23	6	4	6	5	1	1	0	0	0		end	Nick					
3/24/16	3/25/16	1	S61D182_b	b	LY	24	6	6	5	2	0	0	0	0	0			etn					
3/24/16	3/28/16	4	S61D182_b	b	LY	24	6	6	5	2	0	0	0	0	0			etn					
3/24/16	3/29/16	5	S61D182_b	b	LY	24	6	6	5	2	0	0	0	0	0			etn					
3/24/16	4/1/16	8	S61D182_b	b	LY	24	6	6	5	2	0	0	0	0	0			mr					
3/24/16	4/4/16	11	S61D182_b	b	LY	24	6	6	5	2	0	0	0	0	0			etn					
3/24/16	4/5/16	12	S61D182_b	b	LY	24	6	6	5	2	0	0	0	0	0			etn					
3/24/16	4/8/16	15	S61D182_b	b	LY	24	6	3	1	3	0	0	5	0	0		lots escaped while trying to save one!!! Calculated as 5	egk					
3/24/16	4/11/16	18	S61D182_b	b	LY	24	6	3	1	3	1	0	0	0	0								
3/24/16	4/12/16	19	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0								
3/24/16	4/15/16	22	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0								
3/24/16	4/18/16	25	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0								
3/24/16	4/19/16	26	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0								
3/24/16	4/22/16	29	S61D182_b	b	LY	24	6	3	1	3	1	0	0	0	0			Nick					
3/24/16	4/25/16	32	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			etn					
3/24/16	4/26/16	33	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			mr					
3/24/16	4/29/16	36	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			etn					
3/24/16	5/2/16	39	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			etn					
3/24/16	5/3/16	40	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			mr					
3/24/16	5/6/16	43	S61D182_b	b	LY	24	6	3	1	3	1	0	0	0	0			egk					
3/24/16	5/9/16	46	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			etn					
3/24/16	5/10/16	47	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			etn					
3/24/16	5/13/16	50	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			mr					
3/24/16	5/16/16	53	S61D182_b	b	LY	24	6	3	1	3	0	3	0	0	0			Nick					
3/24/16	5/17/16	54	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			Enoch					
3/24/16	5/20/16	57	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			Nick					
3/24/16	5/23/16	60	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			Nick					
3/24/16	5/24/16	61	S61D182_b	b	LY	24	6	3	1	3	0	0	0	0	0			etn					
3/24/16	5/27/16	64	S61D182_b	b	LY	24	6	3	1	3	1	1	0	0	0			etn					
3/24/16	5/30/16	67	S61D182_b	b	LY	24	6	3	1	3	2	0	0	0	0								
3/24/16	5/31/16	68	S61D182_b	b	LY	24	6	3	1	3	2	0	0	0	0			Enoch					
3/24/16	6/3/16	71	S61D182_b	b	LY	24	6	3	1	3	4	0	0	0	0			Enoch					
3/24/16	6/6/16	74	S61D182_b	b	LY	24	6	3	1	3	5	0	0	0	0			Michael					
3/24/16	6/7/16	75	S61D182_b	b	LY	24	6	3	1	3	1	0	0	0	0			Enoch					
3/24/16	6/10/16	78	S61D182_b	b	LY	24	6	3	1	3	1	0	0	0	0		end	Nick					
3/15/16	3/18/16	3	S61D182_b	b	STD	24	6	6	4	2	0	0	0	0	0								
3/15/16	3/21/16	6	S61D182_b	b	STD	24	6	6	4	2	0	0	0	0	0								
3/15/16	3/22/16	7	S61D182_b	b	STD	24	6	6	4	2	0	0	0	0	0			mr					
3/15/16	3/25/16	10	S61D182_b	b	STD	24	6	6	4	2	0	0	0	0	0			etn					
3/15/16	3/28/16	13	S61D182_b	b	STD	24	6	6	4	2	0	0	0	0	0			etn					
3/15/16	4/8/16	13	S61D182_b	b	STD	24	6	2	7	4	0	0	0	0	0			egk					
3/15/16	4/11/16	13	S61D182_b	b	STD	24	6	2	7	4	0	0	0	0	0								
3/15/16	4/12/16	13	S61D182_b	b	STD	24	6	2	7	4	0	0	0	0	0								
3/15/16	4/15/16	13	S61D182_b	b	STD	24	6	2	7	4	0	0	0	0	0								
3/15/16	4/18/16	13	S61D182_b	b	STD	24	6	2	7	4	0	1	0	0	0								
3/15/16	3/29/16	14	S61D182_b	b	STD	24	6	6	4	2	0	0	0	0	0			etn					
3/15/16	4/1/16	17	S61D182_b	b	STD	24	6	6	4	2	0	0	0	0	0			mr					
3/15/16	4/4/16	20	S61D182_b	b	STD	24	6	6	4	2	0	0	0	0	0			etn					
3/15/16	4/5/16	21	S61D182_b	b	STD	24	6	6	4	2	0	0	0	0	0			etn					
3/15/16	4/19/16	35	S61D182_b	b	STD	24	6	2	7	4	0	0	0	0	0								
3/15/16	4/22/16	38	S61D182_b	b	STD	24	6	2	7	4	0	1	0	0	0			etn					
3/15/16	4/25/16	41	S61D182_b	b	STD	24	6	2	7	4	0	0	0	0	0			etn					
3/15/16	4/26/16	42	S61D182_b	b	STD	24	6	2	7	4	0	0	0	0	0			etn					
3/15/16	4/29/16	45	S61D182_b	b	STD	24	6	2	7	4	0	0	0	0	0			etn					
3/15/16	5/2/16	48	S61D182_b	b	STD	24	6	2	7	4	0	0	0	0	0			etn					
3/15/16	5/3/16	49	S61D182_b	b	STD	24	6	2	7	4	0	0	0	0	0			etn					
3/15/16	5/6/16	52	S61D182_b	b	STD	24	6	2	7	4	1	2	0	0	0			etn					
